"","year","month","day","dep_time","sched_dep_time","dep_delay","arr_time","sched_arr_time","arr_delay","carrier","flight","tailnum","origin","dest","air_time","distance","hour","minute","time_hour","orig.id"
"641",2013,8,14,858,900,-2,1159,1157,2,"DL",1885,"N921DL","LGA","MCO",135,950,9,0,2013-08-14 09:00:00,"41766"
"642",2013,10,31,1851,1855,-4,2147,2129,18,"DL",87,"N172DN","JFK","ATL",114,760,18,55,2013-10-31 18:00:00,"7765"
"643",2013,4,20,1606,1430,96,1941,1738,123,"DL",1779,"N921DL","LGA","FLL",179,1076,14,30,2013-04-20 14:00:00,"26045"
"644",2013,5,29,708,715,-7,920,912,8,"DL",831,"N320NB","LGA","DTW",79,502,7,15,2013-05-29 07:00:00,"31136"
"645",2013,8,7,659,700,-1,939,947,-8,"DL",2285,"N912DL","LGA","MCO",121,950,7,0,2013-08-07 07:00:00,"40758"
"646",2013,4,2,2110,1935,95,7,2242,85,"DL",2370,"N367NW","LGA","PBI",148,1035,19,35,2013-04-02 19:00:00,"23634"
"647",2013,2,17,817,820,-3,1137,1133,4,"DL",2395,"N377NW","LGA","PBI",172,1035,8,20,2013-02-17 08:00:00,"17656"
"648",2013,3,27,1041,1050,-9,1345,1402,-17,"DL",1903,"N955DL","LGA","SRQ",150,1047,10,50,2013-03-27 10:00:00,"22730"
"649",2013,12,30,757,759,-2,1041,1054,-13,"DL",2263,"N325US","LGA","MCO",148,950,7,59,2013-12-30 07:00:00,"15473"
"650",2013,2,18,1939,1935,4,2240,2248,-8,"DL",1435,"N955DL","LGA","TPA",150,1010,19,35,2013-02-18 19:00:00,"17871"
"651",2013,11,7,1825,1659,86,2016,1859,77,"DL",1518,"N319US","EWR","DTW",82,488,16,59,2013-11-07 16:00:00,"8669"
"652",2013,9,23,1514,1520,-6,1817,1838,-21,"DL",1982,"N318NB","LGA","MIA",149,1096,15,20,2013-09-23 15:00:00,"47130"
"653",2013,4,2,1850,1856,-6,2122,2130,-8,"DL",1097,"N368NB","JFK","MSY",169,1182,18,56,2013-04-02 18:00:00,"23613"
"654",2013,8,28,1541,1530,11,1810,1850,-40,"DL",95,"N187DN","JFK","LAX",302,2475,15,30,2013-08-28 15:00:00,"43763"
"655",2013,3,12,1753,1725,28,2034,2036,-2,"DL",1185,"N339NW","EWR","SLC",259,1969,17,25,2013-03-12 17:00:00,"20745"
"656",2013,5,29,1944,1945,-1,2146,2224,-38,"DL",245,"N391DA","JFK","PHX",277,2153,19,45,2013-05-29 19:00:00,"31253"
"657",2013,9,5,1808,1814,-6,2025,2110,-45,"DL",1576,"N3745B","JFK","SAN",298,2446,18,14,2013-09-05 18:00:00,"44814"
"658",2013,3,19,1851,1855,-4,2141,2206,-25,"DL",2391,"N972DL","JFK","TPA",151,1005,18,55,2013-03-19 18:00:00,"21708"
"659",2013,12,28,2042,2042,0,2350,2354,-4,"DL",407,"N3734B","JFK","FLL",156,1069,20,42,2013-12-28 20:00:00,"15309"
"660",2013,2,15,1927,1929,-2,2250,2246,4,"DL",1133,"N332NB","LGA","RSW",175,1080,19,29,2013-02-15 19:00:00,"17517"
"661",2013,9,26,1058,1100,-2,1345,1339,6,"DL",1647,"N627DL","LGA","ATL",104,762,11,0,2013-09-26 11:00:00,"47502"
"662",2013,12,25,1500,1415,45,1727,1637,50,"DL",673,"N977AT","EWR","ATL",122,746,14,15,2013-12-25 14:00:00,"14820"
"663",2013,7,17,1501,1459,2,1823,1827,-4,"DL",161,"N173DZ","JFK","SEA",331,2422,14,59,2013-07-17 14:00:00,"37877"
"664",2013,7,24,1906,1900,6,2133,2210,-37,"DL",2159,"N391DA","JFK","MCO",121,944,19,0,2013-07-24 19:00:00,"38908"
"665",2013,5,11,655,705,-10,947,1009,-22,"DL",1879,"N324US","LGA","FLL",157,1076,7,5,2013-05-11 07:00:00,"28802"
"666",2013,2,20,1940,1929,11,2251,2246,5,"DL",1133,"N349NB","LGA","RSW",167,1080,19,29,2013-02-20 19:00:00,"18128"
"667",2013,7,7,953,800,113,1143,1016,87,"DL",2457,"N301NB","LGA","MSY",156,1183,8,0,2013-07-07 08:00:00,"36436"
"668",2013,9,11,1714,1725,-11,2036,2020,16,"DL",2471,"N385DN","EWR","SLC",278,1969,17,25,2013-09-11 17:00:00,"45575"
"669",2013,9,26,1618,1625,-7,1837,1831,6,"DL",2231,"N378NW","LGA","DTW",74,502,16,25,2013-09-26 16:00:00,"47546"
"670",2013,3,29,1656,1700,-4,2047,2110,-23,"DL",329,"N3752","JFK","SJU",190,1598,17,0,2013-03-29 17:00:00,"23062"
"671",2013,8,23,1605,1543,22,1903,1909,-6,"DL",31,"N386DA","JFK","SLC",263,1990,15,43,2013-08-23 15:00:00,"43087"
"672",2013,1,22,726,730,-4,957,1004,-7,"DL",807,"N340NB","EWR","ATL",129,746,7,30,2013-01-22 07:00:00,"2505"
"673",2013,6,9,1856,1900,-4,2133,2135,-2,"DL",947,"N549US","LGA","ATL",116,762,19,0,2013-06-09 19:00:00,"32716"
"674",2013,3,3,1639,1645,-6,1819,1850,-31,"DL",1473,"N371NB","LGA","MEM",127,963,16,45,2013-03-03 16:00:00,"19508"
"675",2013,11,17,1017,1030,-13,1308,1305,3,"DL",1529,"N3734B","JFK","LAS",326,2248,10,30,2013-11-17 10:00:00,"9908"
"676",2013,8,2,2059,2059,0,2308,2322,-14,"DL",1247,"N976DL","LGA","ATL",104,762,20,59,2013-08-02 20:00:00,"40189"
"677",2013,12,13,1927,1930,-3,2241,2301,-20,"DL",2537,"N685DA","JFK","SLC",280,1990,19,30,2013-12-13 19:00:00,"13306"
"678",2013,6,20,607,610,-3,803,808,-5,"DL",1919,"N360NW","LGA","MSP",152,1020,6,10,2013-06-20 06:00:00,"34133"
"679",2013,12,13,1824,1830,-6,2114,2154,-40,"DL",438,"N371DA","JFK","SAN",331,2446,18,30,2013-12-13 18:00:00,"13293"
"680",2013,6,24,1945,1820,85,2258,2141,77,"DL",83,"N922DL","JFK","MIA",143,1089,18,20,2013-06-24 18:00:00,"34798"
"681",2013,1,30,1159,1145,14,1445,1453,-8,"DL",1174,"N317US","LGA","PBI",149,1035,11,45,2013-01-30 11:00:00,"3490"
"682",2013,7,11,559,600,-1,757,752,5,"DL",731,"N357NB","LGA","DTW",82,502,6,0,2013-07-11 06:00:00,"36965"
"683",2013,11,8,2101,2050,11,2218,2212,6,"DL",985,"N912DE","JFK","BOS",39,187,20,50,2013-11-08 20:00:00,"8840"
"684",2013,7,14,1550,1548,2,1737,1817,-40,"DL",1705,"N347NB","LGA","MSY",151,1183,15,48,2013-07-14 15:00:00,"37457"
"685",2013,2,19,1600,1520,40,1921,1842,39,"DL",1097,"N342NW","LGA","MIA",165,1096,15,20,2013-02-19 15:00:00,"17955"
"686",2013,4,3,1456,1500,-4,1754,1801,-7,"DL",2181,"N664DN","LGA","MCO",149,950,15,0,2013-04-03 15:00:00,"23711"
"687",2013,5,16,700,700,0,1009,1011,-2,"DL",763,"N721TW","JFK","LAX",334,2475,7,0,2013-05-16 07:00:00,"29446"
"688",2013,1,31,1611,1550,21,1937,1925,12,"DL",1773,"N661DN","JFK","SLC",285,1990,15,50,2013-01-31 15:00:00,"3640"
"689",2013,1,6,1648,1655,-7,1950,2029,-39,"DL",706,"N336NB","JFK","AUS",226,1521,16,55,2013-01-06 16:00:00,"693"
"690",2013,11,3,2057,2100,-3,2317,2328,-11,"DL",1247,"N906DL","LGA","ATL",104,762,21,0,2013-11-03 21:00:00,"8159"
"691",2013,6,16,1602,1605,-3,1917,1916,1,"DL",706,"N3759","JFK","AUS",203,1521,16,5,2013-06-16 16:00:00,"33652"
"692",2013,4,1,1000,1004,-4,1147,1220,-33,"DL",2319,"N367NW","LGA","MSP",147,1020,10,4,2013-04-01 10:00:00,"23398"
"693",2013,12,1,1822,1820,2,2023,2026,-3,"DL",2331,"N314NB","LGA","DTW",86,502,18,20,2013-12-01 18:00:00,"11738"
"694",2013,3,2,904,910,-6,1347,1409,-22,"DL",301,"N3757D","JFK","SJU",202,1598,9,10,2013-03-02 09:00:00,"19334"
"695",2013,9,22,1256,1259,-3,1522,1533,-11,"DL",781,"N996DL","LGA","ATL",111,762,12,59,2013-09-22 12:00:00,"46975"
"696",2013,5,12,1900,1900,0,2203,2238,-35,"DL",87,"N711ZX","JFK","LAX",314,2475,19,0,2013-05-12 19:00:00,"29012"
"697",2013,9,27,1024,1030,-6,1241,1247,-6,"DL",2343,"N777NC","EWR","ATL",96,746,10,30,2013-09-27 10:00:00,"47637"
"698",2013,4,14,824,825,-1,1118,1122,-4,"DL",1959,"N940DL","JFK","MCO",144,944,8,25,2013-04-14 08:00:00,"25157"
"699",2013,9,8,1639,1642,-3,1823,1837,-14,"DL",545,"N372NW","EWR","DTW",83,488,16,42,2013-09-08 16:00:00,"45167"
"700",2013,3,18,2,1900,302,356,2131,385,"DL",947,"N675DL","LGA","ATL",126,762,19,0,2013-03-18 19:00:00,"21459"
"701",2013,3,3,807,810,-3,1127,1123,4,"DL",1271,"N378NW","JFK","FLL",174,1069,8,10,2013-03-03 08:00:00,"19438"
"702",2013,7,22,913,915,-2,1020,1039,-19,"DL",867,"N328NB","JFK","BOS",33,187,9,15,2013-07-22 09:00:00,"38538"
"703",2013,10,18,800,805,-5,1103,1123,-20,"DL",1271,"N908DL","JFK","FLL",155,1069,8,5,2013-10-18 08:00:00,"5959"
"704",2013,8,20,1824,1805,19,2105,2040,25,"DL",569,"N387DA","JFK","ATL",107,760,18,5,2013-08-20 18:00:00,"42685"
"705",2013,9,13,905,910,-5,1102,1104,-2,"DL",1152,"N333NB","EWR","DTW",86,488,9,10,2013-09-13 09:00:00,"45781"
"706",2013,2,11,1038,1045,-7,1248,1250,-2,"DL",1573,"N325NB","LGA","MEM",162,963,10,45,2013-02-11 10:00:00,"16939"
"707",2013,7,4,1057,1100,-3,1334,1355,-21,"DL",2445,"N918DL","LGA","MCO",133,950,11,0,2013-07-04 11:00:00,"36099"
"708",2013,12,2,1258,1300,-2,1630,1631,-1,"DL",432,"N704X","JFK","SFO",367,2586,13,0,2013-12-02 13:00:00,"11832"
"709",2013,8,3,1432,1420,12,1748,1738,10,"DL",161,"N713TW","JFK","SEA",340,2422,14,20,2013-08-03 14:00:00,"40261"
"710",2013,10,1,1916,1925,-9,2203,2247,-44,"DL",2307,"N378NW","JFK","SAT",198,1587,19,25,2013-10-01 19:00:00,"3810"
"711",2013,5,5,1557,1600,-3,1809,1837,-28,"DL",847,"N627DL","LGA","ATL",108,762,16,0,2013-05-05 16:00:00,"28065"
"712",2013,4,5,1557,1600,-3,1834,1847,-13,"DL",1387,"N373DA","JFK","DEN",225,1626,16,0,2013-04-05 16:00:00,"24001"
"713",2013,6,22,1052,1100,-8,1304,1334,-30,"DL",1647,"N970DL","LGA","ATL",103,762,11,0,2013-06-22 11:00:00,"34460"
"714",2013,6,1,756,805,-9,1029,1100,-31,"DL",2395,"N311US","LGA","PBI",138,1035,8,5,2013-06-01 08:00:00,"31549"
"715",2013,7,14,1828,1820,8,2115,2141,-26,"DL",83,"N953DL","JFK","MIA",134,1089,18,20,2013-07-14 18:00:00,"37488"
"716",2013,4,6,1156,1200,-4,1508,1508,0,"DL",863,"N710TW","JFK","LAX",341,2475,12,0,2013-04-06 12:00:00,"24108"
"717",2013,9,5,849,855,-6,1224,1244,-20,"DL",301,"N3745B","JFK","SJU",197,1598,8,55,2013-09-05 08:00:00,"44745"
"718",2013,12,21,1929,1900,29,2159,2140,19,"DL",2482,"N310DE","LGA","ATL",122,762,19,0,2013-12-21 19:00:00,"14334"
"719",2013,10,12,1847,1835,12,2126,2137,-11,"DL",1576,"N3767","JFK","SAN",313,2446,18,35,2013-10-12 18:00:00,"5248"
"720",2013,4,1,1124,1130,-6,1407,1421,-14,"DL",695,"N933DL","JFK","MCO",141,944,11,30,2013-04-01 11:00:00,"23410"
"721",2013,11,30,1858,1900,-2,2214,2251,-37,"DL",435,"N721TW","JFK","SFO",350,2586,19,0,2013-11-30 19:00:00,"11612"
"722",2013,12,8,1559,1600,-1,1952,1948,4,"DL",409,"N727TW","JFK","SFO",384,2586,16,0,2013-12-08 16:00:00,"12604"
"723",2013,5,19,1630,1557,33,1913,1914,-1,"DL",1043,"N6701","JFK","SEA",296,2422,15,57,2013-05-19 15:00:00,"29912"
"724",2013,7,30,1535,1535,0,1832,1901,-29,"DL",2280,"N371DA","JFK","FLL",134,1069,15,35,2013-07-30 15:00:00,"39707"
"725",2013,4,14,1744,1745,-1,2048,2053,-5,"DL",2370,"N997DL","LGA","PBI",147,1035,17,45,2013-04-14 17:00:00,"25235"
"726",2013,10,12,804,800,4,1030,1046,-16,"DL",1959,"N3772H","JFK","MCO",123,944,8,0,2013-10-12 08:00:00,"5174"
"727",2013,10,1,857,900,-3,1134,1228,-54,"DL",431,"N707TW","JFK","SFO",320,2586,9,0,2013-10-01 09:00:00,"3724"
"728",2013,3,21,1452,1450,2,1644,1654,-10,"DL",1231,"N963DN","LGA","DTW",77,502,14,50,2013-03-21 14:00:00,"21945"
"729",2013,3,15,1105,1110,-5,1256,1315,-19,"DL",1031,"N332NB","LGA","DTW",84,502,11,10,2013-03-15 11:00:00,"21112"
"730",2013,7,3,1059,1100,-1,1340,1349,-9,"DL",695,"N910DE","JFK","MCO",135,944,11,0,2013-07-03 11:00:00,"35975"
"731",2013,5,2,1929,1840,49,2159,2132,27,"DL",1629,"N3735D","JFK","LAS",286,2248,18,40,2013-05-02 18:00:00,"27712"
"732",2013,7,14,938,930,8,1221,1234,-13,"DL",1443,"N705TW","JFK","SEA",315,2422,9,30,2013-07-14 09:00:00,"37413"
"733",2013,5,1,1636,1555,41,1903,1849,14,"DL",161,"N3731T","JFK","LAS",291,2248,15,55,2013-05-01 15:00:00,"27540"
"734",2013,2,13,756,800,-4,1059,1122,-23,"DL",1271,"N916DE","JFK","FLL",165,1069,8,0,2013-02-13 08:00:00,"17163"
"735",2013,4,10,809,815,-6,1032,1045,-13,"DL",914,"N339NW","LGA","DEN",228,1620,8,15,2013-04-10 08:00:00,"24618"
"736",2013,12,16,1645,1645,0,1904,1913,-9,"DL",2042,"N364NB","EWR","ATL",111,746,16,45,2013-12-16 16:00:00,"13631"
"737",2013,2,25,810,815,-5,1102,1131,-29,"DL",1167,"N302DQ","JFK","TPA",156,1005,8,15,2013-02-25 08:00:00,"18665"
"738",2013,4,17,659,700,-1,955,1009,-14,"DL",2003,"N914DL","LGA","MIA",143,1096,7,0,2013-04-17 07:00:00,"25556"
"739",2013,6,22,1926,1930,-4,2151,2222,-31,"DL",1485,"N396DA","LGA","MCO",126,950,19,30,2013-06-22 19:00:00,"34534"
"740",2013,9,16,908,910,-2,1052,1105,-13,"DL",1152,"N347NW","EWR","DTW",87,488,9,10,2013-09-16 09:00:00,"46169"
"741",2013,9,17,1905,1910,-5,2136,2203,-27,"DL",2159,"N929DL","JFK","MCO",123,944,19,10,2013-09-17 19:00:00,"46387"
"742",2013,5,26,1044,1047,-3,1350,1359,-9,"DL",1903,"N960DL","LGA","SRQ",145,1047,10,47,2013-05-26 10:00:00,"30781"
"743",2013,3,31,1558,1600,-2,1835,1838,-3,"DL",847,"N664DN","LGA","ATL",115,762,16,0,2013-03-31 16:00:00,"23305"
"744",2013,12,30,1436,1445,-9,1754,1814,-20,"DL",1644,"N969DL","LGA","RSW",170,1080,14,45,2013-12-30 14:00:00,"15535"
"745",2013,12,18,1111,1100,11,1421,1411,10,"DL",499,"N6705Y","JFK","FLL",147,1069,11,0,2013-12-18 11:00:00,"13846"
"746",2013,8,30,1958,2000,-2,2235,2230,5,"DL",1147,"N979DL","LGA","ATL",101,762,20,0,2013-08-30 20:00:00,"44114"
"747",2013,5,13,1009,1000,9,1227,1231,-4,"DL",1847,"N627DL","LGA","ATL",106,762,10,0,2013-05-13 10:00:00,"29070"
"748",2013,11,1,1832,1825,7,2154,2133,21,"DL",1854,"N315NB","LGA","FLL",174,1076,18,25,2013-11-01 18:00:00,"7895"
"749",2013,10,13,758,805,-7,1045,1123,-38,"DL",1271,"N946DL","JFK","FLL",140,1069,8,5,2013-10-13 08:00:00,"5276"
"750",2013,3,23,1209,1115,54,1457,1413,44,"DL",1875,"N366NB","LGA","TPA",150,1010,11,15,2013-03-23 11:00:00,"22203"
"751",2013,10,25,857,900,-3,1125,1144,-19,"DL",1747,"N958DL","LGA","ATL",113,762,9,0,2013-10-25 09:00:00,"6905"
"752",2013,10,28,856,900,-4,1107,1131,-24,"DL",502,"N313US","EWR","ATL",102,746,9,0,2013-10-28 09:00:00,"7286"
"753",2013,9,18,1501,1500,1,1747,1819,-32,"DL",161,"N174DN","JFK","SEA",319,2422,15,0,2013-09-18 15:00:00,"46474"
"754",2013,10,10,1849,1900,-11,2058,2127,-29,"DL",1715,"N339NB","LGA","MSY",153,1183,19,0,2013-10-10 19:00:00,"4993"
"755",2013,5,9,807,810,-3,1038,1049,-11,"DL",1429,"N649DL","JFK","LAS",299,2248,8,10,2013-05-09 08:00:00,"28542"
"756",2013,8,12,855,900,-5,1217,1156,21,"DL",120,"N723TW","JFK","LAX",342,2475,9,0,2013-08-12 09:00:00,"41481"
"757",2013,12,21,951,905,46,1142,1114,28,"DL",181,"N320NB","LGA","DTW",84,502,9,5,2013-12-21 09:00:00,"14253"
"758",2013,1,7,1556,1600,-4,1854,1840,14,"DL",847,"N6712B","LGA","ATL",114,762,16,0,2013-01-07 16:00:00,"808"
"759",2013,10,6,828,830,-2,1030,1033,-3,"DL",2119,"N350NA","LGA","MSP",135,1020,8,30,2013-10-06 08:00:00,"4358"
"760",2013,9,15,1132,1137,-5,1319,1344,-25,"DL",2219,"N996DL","LGA","MSP",149,1020,11,37,2013-09-15 11:00:00,"46042"
"761",2013,1,31,858,900,-2,1118,1116,2,"DL",181,"N345NW","LGA","DTW",93,502,9,0,2013-01-31 09:00:00,"3591"
"762",2013,4,7,1304,1310,-6,1640,1701,-21,"DL",315,"N3756","JFK","SJU",193,1598,13,10,2013-04-07 13:00:00,"24236"
"763",2013,11,6,1545,1550,-5,1835,1910,-35,"DL",2280,"N986DL","JFK","FLL",147,1069,15,50,2013-11-06 15:00:00,"8507"
"764",2013,10,20,1157,1159,-2,1438,1439,-1,"DL",1947,"N6700","LGA","ATL",124,762,11,59,2013-10-20 11:00:00,"6236"
"765",2013,7,23,1454,1455,-1,1900,1715,105,"DL",127,"N314NB","JFK","DTW",90,509,14,55,2013-07-23 14:00:00,"38712"
"766",2013,1,27,1036,1040,-4,1321,1350,-29,"DL",1174,"N323NB","LGA","PBI",143,1035,10,40,2013-01-27 10:00:00,"3115"
"767",2013,8,26,1856,1840,16,2043,2110,-27,"DL",2405,"N3747D","JFK","PHX",258,2153,18,40,2013-08-26 18:00:00,"43529"
"768",2013,3,6,NA,1929,NA,NA,2243,NA,"DL",1854,"N958DL","LGA","FLL",NA,1076,19,29,2013-03-06 19:00:00,"19959"
"769",2013,6,30,1629,1559,30,2048,1922,86,"DL",1373,"N910DE","JFK","MIA",154,1089,15,59,2013-06-30 15:00:00,"35608"
"770",2013,2,10,2227,2159,28,2330,2316,14,"DL",2155,"N337NW","LGA","PWM",41,269,21,59,2013-02-10 21:00:00,"16898"
"771",2013,10,18,2129,1459,390,2351,1737,374,"DL",2347,"N925DL","LGA","ATL",119,762,14,59,2013-10-18 14:00:00,"6079"
"772",2013,9,20,655,700,-5,923,945,-22,"DL",2285,"N337NB","LGA","MCO",122,950,7,0,2013-09-20 07:00:00,"46683"
"773",2013,10,11,1212,1200,12,1317,1312,5,"DL",2451,"N358NB","JFK","BOS",39,187,12,0,2013-10-11 12:00:00,"5069"
"774",2013,3,14,1858,1900,-2,2240,2256,-16,"DL",1465,"N717TW","JFK","SFO",341,2586,19,0,2013-03-14 19:00:00,"21046"
"775",2013,3,28,804,805,-1,1046,1105,-19,"DL",1109,"N902DE","LGA","TPA",141,1010,8,5,2013-03-28 08:00:00,"22845"
"776",2013,3,3,1924,1929,-5,2207,2247,-40,"DL",1433,"N326NB","LGA","RSW",138,1080,19,29,2013-03-03 19:00:00,"19542"
"777",2013,9,11,1435,1440,-5,1723,1742,-19,"DL",1902,"N341NB","LGA","PBI",147,1035,14,40,2013-09-11 14:00:00,"45548"
"778",2013,8,29,1345,1347,-2,1632,1644,-12,"DL",1685,"N908DL","LGA","MCO",123,950,13,47,2013-08-29 13:00:00,"43902"
"779",2013,3,13,1555,1600,-5,1908,1931,-23,"DL",1043,"N3750D","JFK","SEA",337,2422,16,0,2013-03-13 16:00:00,"20870"
"780",2013,4,29,740,745,-5,1008,1013,-5,"DL",807,"N308DE","EWR","ATL",113,746,7,45,2013-04-29 07:00:00,"27190"
"781",2013,2,26,656,700,-4,1018,1014,4,"DL",1879,"N309US","LGA","FLL",168,1076,7,0,2013-02-26 07:00:00,"18787"
"782",2013,11,9,956,1000,-4,1251,1236,15,"DL",761,"N319NB","LGA","DEN",242,1620,10,0,2013-11-09 10:00:00,"8877"
"783",2013,10,22,1853,1900,-7,2142,2127,15,"DL",1715,"N339NB","LGA","MSY",187,1183,19,0,2013-10-22 19:00:00,"6574"
"784",2013,9,19,2059,2100,-1,2310,2322,-12,"DL",1247,"N930DL","LGA","ATL",101,762,21,0,2013-09-19 21:00:00,"46674"
"785",2013,12,19,658,700,-2,929,1000,-31,"DL",2285,"N972DL","LGA","MCO",131,950,7,0,2013-12-19 07:00:00,"13938"
"786",2013,10,3,1256,1256,0,1558,1602,-4,"DL",1375,"N3745B","JFK","SLC",278,1990,12,56,2013-10-03 12:00:00,"4016"
"787",2013,7,27,904,915,-11,1015,1036,-21,"DL",867,"N345NB","JFK","BOS",45,187,9,15,2013-07-27 09:00:00,"39248"
"788",2013,2,4,1126,1130,-4,1430,1430,0,"DL",695,"N970DL","JFK","MCO",151,944,11,30,2013-02-04 11:00:00,"16107"
"789",2013,5,6,1502,1358,64,1807,1715,52,"DL",1331,"N358NW","LGA","MIA",157,1096,13,58,2013-05-06 13:00:00,"28189"
"790",2013,6,21,1646,1651,-5,1814,1900,-46,"DL",1473,"N364NB","LGA","MEM",125,963,16,51,2013-06-21 16:00:00,"34371"
"791",2013,3,25,852,900,-8,1209,1224,-15,"DL",120,"N722TW","JFK","LAX",334,2475,9,0,2013-03-25 09:00:00,"22442"
"792",2013,3,15,1155,1200,-5,1455,1511,-16,"DL",863,"N712TW","JFK","LAX",332,2475,12,0,2013-03-15 12:00:00,"21122"
"793",2013,9,15,1145,1145,0,1354,1400,-6,"DL",401,"N342NB","EWR","ATL",108,746,11,45,2013-09-15 11:00:00,"46043"
"794",2013,7,6,1055,1100,-5,1335,1348,-13,"DL",695,"N982DL","JFK","MCO",124,944,11,0,2013-07-06 11:00:00,"36315"
"795",2013,8,22,1543,1530,13,1901,1840,21,"DL",1935,"N320US","LGA","TPA",151,1010,15,30,2013-08-22 15:00:00,"42933"
"796",2013,4,18,1657,1700,-3,2006,2022,-16,"DL",706,"N329NB","JFK","AUS",213,1521,17,0,2013-04-18 17:00:00,"25778"
"797",2013,5,29,1854,1815,39,2122,2043,39,"DL",926,"N302NB","EWR","ATL",114,746,18,15,2013-05-29 18:00:00,"31236"
"798",2013,5,30,1019,1021,-2,1235,1247,-12,"DL",1529,"N375DA","JFK","LAS",294,2248,10,21,2013-05-30 10:00:00,"31303"
"799",2013,5,27,754,805,-11,1030,1100,-30,"DL",2395,"N349NW","LGA","PBI",143,1035,8,5,2013-05-27 08:00:00,"30871"
"800",2013,7,10,1413,1135,158,1732,1451,161,"DL",954,"N342NB","LGA","FLL",149,1076,11,35,2013-07-10 11:00:00,"36885"
"801",2013,8,7,1053,1055,-2,1338,1411,-33,"DL",1903,"N342NB","LGA","SRQ",136,1047,10,55,2013-08-07 10:00:00,"40797"
"802",2013,2,4,1153,1145,8,1446,1453,-7,"DL",1174,"N332NB","LGA","PBI",154,1035,11,45,2013-02-04 11:00:00,"16113"
"803",2013,3,11,627,629,-2,900,849,11,"DL",575,"N368NB","EWR","ATL",125,746,6,29,2013-03-11 06:00:00,"20513"
"804",2013,3,3,1443,1445,-2,1731,1801,-30,"DL",1531,"N341NB","LGA","RSW",146,1080,14,45,2013-03-03 14:00:00,"19485"
"805",2013,1,24,1251,1300,-9,1525,1537,-12,"DL",781,"N671DN","LGA","ATL",111,762,13,0,2013-01-24 13:00:00,"2788"
"806",2013,12,6,955,1000,-5,1342,1335,7,"DL",469,"N624AG","JFK","SFO",388,2586,10,0,2013-12-06 10:00:00,"12339"
"807",2013,5,16,1107,1110,-3,1338,1356,-18,"DL",695,"N328NW","JFK","MCO",128,944,11,10,2013-05-16 11:00:00,"29484"
"808",2013,6,21,1955,2000,-5,2315,2310,5,"DL",2391,"N917DE","JFK","TPA",143,1005,20,0,2013-06-21 20:00:00,"34405"
"809",2013,12,15,740,745,-5,1016,1015,1,"DL",807,"N349NB","EWR","ATL",124,746,7,45,2013-12-15 07:00:00,"13425"
"810",2013,4,4,806,810,-4,1137,1123,14,"DL",1271,"N364NW","JFK","FLL",169,1069,8,10,2013-04-04 08:00:00,"23797"
"811",2013,10,21,1832,1835,-3,2135,2138,-3,"DL",1576,"N3747D","JFK","SAN",328,2446,18,35,2013-10-21 18:00:00,"6435"
"812",2013,4,25,1354,1359,-5,1658,1629,29,"DL",2247,"N667DN","LGA","ATL",113,762,13,59,2013-04-25 13:00:00,"26705"
"813",2013,6,15,1906,1845,21,2136,2116,20,"DL",245,"N3742C","JFK","PHX",301,2153,18,45,2013-06-15 18:00:00,"33548"
"814",2013,7,19,1528,1530,-2,1834,1850,-16,"DL",95,"N197DN","JFK","LAX",303,2475,15,30,2013-07-19 15:00:00,"38171"
"815",2013,3,13,1058,1100,-2,1345,1414,-29,"DL",1275,"N3764D","JFK","SLC",268,1990,11,0,2013-03-13 11:00:00,"20831"
"816",2013,8,16,907,900,7,1155,1157,-2,"DL",1885,"N915DE","LGA","MCO",137,950,9,0,2013-08-16 09:00:00,"42053"
"817",2013,4,12,1620,1605,15,2006,1924,42,"DL",1373,"N375NC","JFK","MIA",166,1089,16,5,2013-04-12 16:00:00,"24955"
"818",2013,3,28,1144,1145,-1,1347,1402,-15,"DL",401,"N310DE","EWR","ATL",105,746,11,45,2013-03-28 11:00:00,"22880"
"819",2013,5,9,756,800,-4,959,1017,-18,"DL",715,"N346NB","LGA","MSY",157,1183,8,0,2013-05-09 08:00:00,"28538"
"820",2013,6,14,1413,1415,-2,1623,1629,-6,"DL",673,"N306DQ","EWR","ATL",98,746,14,15,2013-06-14 14:00:00,"33365"
"821",2013,1,13,858,900,-2,1243,1227,16,"DL",120,"N711ZX","JFK","LAX",353,2475,9,0,2013-01-13 09:00:00,"1469"
"822",2013,1,12,1818,1820,-2,2123,2152,-29,"DL",1643,"N3762Y","JFK","SEA",328,2422,18,20,2013-01-12 18:00:00,"1434"
"823",2013,6,1,810,805,5,1051,1115,-24,"DL",1271,"N338NW","JFK","FLL",144,1069,8,5,2013-06-01 08:00:00,"31554"
"824",2013,4,2,1542,1545,-3,1800,1803,-3,"DL",1942,"N343NB","EWR","ATL",112,746,15,45,2013-04-02 15:00:00,"23581"
"825",2013,8,27,908,900,8,1208,1157,11,"DL",1885,"N986DL","LGA","MCO",121,950,9,0,2013-08-27 09:00:00,"43589"
"826",2013,10,29,809,810,-1,1147,1108,39,"DL",857,"N3768","JFK","SAN",375,2446,8,10,2013-10-29 08:00:00,"7413"
"827",2013,7,2,1249,1250,-1,1442,1448,-6,"DL",1131,"N361NB","LGA","DTW",89,502,12,50,2013-07-02 12:00:00,"35856"
"828",2013,8,27,739,745,-6,937,959,-22,"DL",807,"N369NB","EWR","ATL",100,746,7,45,2013-08-27 07:00:00,"43567"
